Unnamed: 0.1,brand,name,price,spec_rating,processor,CPU,Ram,Ram_type,ROM,ROM_type,GPU,display_size,resolution_width,resolution_height,OS,warranty,ram_gb,storage_gb,cpu_score,gpu_class,touchscreen,weight_kg
501,Microsoft,Surface Laptop 3 1873,11594880,69,3rd Gen AMD Ryzen 5  3580U,"Quad Core, 8 Threads",8GB,DDR4,128GB,SSD,AMD Radeon Vega 9,15.0,2496.0,1664.0,Windows 10 OS,1,8.0,128.0,75,3,0,2.0
502,Huawei,MateBook D15 Laptop,10559808,65,3rd Gen AMD Ryzen 5 3500U ,"Quad Core, 8 Threads",8GB,DDR4,256GB,SSD,2GB NVIDIA GeForce MX250,15.6,1920.0,1080.0,Windows 10 OS,1,8.0,256.0,75,3,0,2.0
503,HP,EliteBook 840 G6,17369088,69,8th Gen Intel Core i5 8265U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Integrated UHD Graphics 620,14.0,1920.0,1080.0,Windows 10 OS,3,8.0,512.0,75,2,0,2.0
504,Acer,Swift SF514-52T NX.GTMSI.025 Laptop,10462080,61,8th Gen Intel Core i5 8250U,"Quad Core, 8 Threads",8GB,DDR3,512GB,SSD,Intel Integrated UHD 620,14.0,1920.0,1080.0,Windows 10 OS,1,8.0,512.0,75,2,0,2.0
505,Apple,MacBook Pro 2018 13-inch Touch Bar Laptop,38380800,69,Intel,Quad Core,8GB,DDR3,512GB,SSD,Intel Iris Plus Graphics 655,13.3,1600.0,2560.0,Mac High Sierra OS,1,8.0,512.0,50,2,0,2.0
507,Dell,Latitude 13 5320 2 in 1 Laptop,17279808,62,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,256GB,SSD,Intel UHD Graphics,13.3,1920.0,1080.0,Windows 10  OS,1,8.0,256.0,75,2,0,2.0
508,Dell,Latitude 9430 Laptop,49920000,62,12th Gen Intel Core i7 1265U,"10 Cores (2P + 8E), 12 Threads",32GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics,14.1,2560.0,1600.0,Windows OS,1,32.0,1.0,85,2,0,2.0
509,Acer,Aspire Lite 15 AL15-51 2023  Laptop,8831808,64,11th Gen Intel Core i5 1155G7,"Quad Core, 8 Threads",16GB,DDR4,1TB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,75,2,0,2.0
510,Lenovo,Thinkpad P16s 21BTS0DG00 Laptop,20542080,69,12th Gen Intel Core i7 1260P,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,1TB,SSD,Intel UHD Graphics,16.0,1920.0,1200.0,Windows 11 OS,3,16.0,1.0,85,2,0,2.0
511,Lenovo,ThinkPad X1 Carbon 21HMS00000 Laptop,42622080,64,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR5,1TB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,85,2,0,2.0
513,Acer,Predator Triton 500 SE PT516-52s NH.QFQSI.001 Laptop,28222080,86,12th Gen Intel Core i7 12700H,"14 Cores (6P + 8E), 20 Threads",32GB,LPDDR5,2TB,SSD,8GB NVIDIA GeForce RTX 3070 Ti,16.0,2560.0,1600.0,Windows 11 OS,1,32.0,2.0,85,4,0,2.0
514,Asus,TUF Gaming F15 FX506LHB-HN355WS Gaming Laptop,10174080,62,10th Gen Intel Core i5 10300H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11  OS,1,8.0,512.0,75,4,0,2.0
515,Acer,Swift 3 SF314-512 NX.K0FSI.002 Laptop,11518080,69,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,14.0,2560.0,1440.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
516,Dell,Inspiron 15 3511 Laptop,10174080,69,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated UHD Graphics,15.6,1920.0,1080.0,Windows 11  OS,1,8.0,512.0,75,2,0,2.0
517,Samsung,Galaxy Book2 15 Laptop,12382080,69,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
518,Samsung,Galaxy Book2 Laptop,15166080,62,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,LPDDR4x,512GB,SSD,4GB Intel Arc A350M Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,1,0,2.0
519,Samsung,Galaxy Book2 15 Laptop,11500800,69,12th Gen Intel Core i5 1235U ,"10 Cores, 12 Threads",8GB,LPDDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
520,HP,Pavilion 14-EC1019AU Laptop,10750080,69,5th Gen AMD Ryzen 5  5625U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
521,Lenovo,V15-IGL 82C3A008IH Laptop,3838080,69,Intel Celeron  N4020 ,"Dual Core, 2 Threads",4GB,DDR4,256GB,SSD,Intel Integrated UHD,15.6,1920.0,1080.0,DOS OS,1,4.0,256.0,40,2,0,2.0
522,Realme,Book Prime Laptop,9214080,63,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",16GB,LPDDR4X,512GB,SSD,Intel Iris Xe Graphics,14.0,2160.0,1440.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
523,Samsung,Galaxy Book2 Pro 360 13 Laptop,21694080,72,12th Gen Intel Core i7 1260P ,"Octa Core, 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,13.3,1080.0,1920.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
524,Samsung,Galaxy Book2 Pro 13 Laptop,19582080,67,12th Gen Intel Core i7 1260P ,"Octa Core, 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,13.3,1080.0,1920.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
525,Samsung,Galaxy Book2 Pro 360 13 Laptop,19774080,71,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",16GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,13.3,1080.0,1920.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
526,Asus,Vivobook 13 Slate OLED T3300KA-LQ122WS Laptop,6431808,69,Intel Pentium Silver  N6000,"Quad Core, 4 Threads",4GB,LPDDR4X,128GB,Hard-Disk,Intel UHD Graphics,13.3,1920.0,1080.0,Windows 11 OS,1,4.0,128.0,40,2,0,2.0
527,HP,15s-eq2143au Laptop,6527808,69,5th Gen AMD Ryzen 3  5300U,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows OS,1,8.0,512.0,60,3,0,2.0
528,Apple,MacBook Pro 16 inch MK183HN Laptop,41470848,69,Apple M1 Pro M1 Pro,10 Cores,16GB,Unified,512GB,SSD,16-core GPU,16.2,3456.0,2234.0,Mac OS,1,16.0,512.0,50,1,0,2.0
529,Apple,MacBook Pro 14 inch MKGQ3HN Laptop,41470848,69,Apple M1 Pro M1 Pro,10 Cores (8P + 2E),16GB,Unified,1TB,SSD,16-core GPU,14.2,3024.0,1964.0,Mac OS,1,16.0,1.0,50,1,0,2.0
530,Asus,VivoBook X509FA-BR301T Laptop,5088000,69,10th Gen Intel Core i3 10110U ,"Dual Core, 4 Threads",4GB,DDR4,1TB,Hard-Disk,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 10 OS,1,4.0,1.0,60,2,0,2.0
531,Xiaomi,Mi Notebook Pro X 15 Laptop,15358080,65,11th Gen Intel Core i5 11300H ,"Quad Core, 8 Threads",16GB,LPDDR4x,512GB,SSD,Intel Iris Xe Graphics,15.6,2160.0,3456.0,Windows 10  OS,1,16.0,512.0,75,2,0,2.0
532,Dell,Inspiron 5518 Laptop,13056000,70,11th Gen Intel Core i5 11300H,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 10 OS,1,16.0,512.0,75,2,0,2.0
533,Lenovo,IdeaPad 3 15ITL6 82H8014BIN Laptop,9201600,60,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel Integrated Iris Xe,15.6,1920.0,1080.0,Windows 10 OS,1,8.0,512.0,75,2,0,2.0
534,Xiaomi,RedmiBook Pro 15 Laptop,11518080,70,5th Gen AMD Ryzen 7 5800H ,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,15.6,3200.0,2000.0,Windows 10  OS,1,16.0,512.0,85,3,0,2.0
535,Dell,Latitude 3410 Laptop,13017600,69,10th Gen Intel Core i5 10210U ,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,Intel HD,14.0,1366.0,768.0,Ubuntu OS,1,8.0,512.0,75,1,0,2.0
536,Microsoft,Surface Laptop 3 1873,11614080,69,3rd Gen AMD Ryzen 5  3580U,"Quad Core, 8 Threads",8GB,DDR4,128GB,SSD,AMD Radeon Vega 9,15.0,2496.0,1664.0,Windows 10 OS,1,8.0,128.0,75,3,0,2.0
537,Apple,MacBook Air 2020 Laptop,14015808,69,10th Gen Intel Core i3,"Quad Core, 8 Threads",8GB,LPDDR4X,256GB,SSD,Intel Iris Plus,13.3,2560.0,1600.0,Mac 10.15.3	 OS,0,8.0,256.0,60,2,0,2.0
538,Apple,MacBook Air 2020 Laptop,21119808,69,10th Gen Intel Core i7,"Quad Core, 8 Threads",8GB,LPDDR4X,512GB,SSD,Intel Iris Plus,13.3,2560.0,1600.0,Mac 10.15.3	 OS,0,8.0,512.0,85,2,0,2.0
539,Dell,Inspiron 5370 Laptop,16894080,67,8th Gen Intel Core i7 8550U,"Quad Core, 8 Threads",8GB,DDR4,256GB,SSD,4GB Geforce MX130,13.3,1920.0,1080.0,Windows 10 OS,1,8.0,256.0,85,3,0,2.0
540,HP,ZBook 15 G6 Laptop,23404800,69,9th Gen intel Core i7 9750H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,Intel UHD Graphics 630,15.6,3840.0,2160.0,Windows 10 OS,0,16.0,512.0,85,2,0,2.0
541,Asus,ZenBook Pro 15 UX580GE-E2032T Laptop,26206080,69,8th Gen Intel Core i9 8950HK,"Hexa Core, 12 Threads",16GB,DDR4,1TB,SSD,4GB NVIDIA Geforce GTX 1050Ti,15.6,3840.0,2160.0,Windows 10 OS,1,16.0,1.0,95,3,0,2.0
542,Gigabyte,G5 MF-E2IN313SHLaptop,27590400,77,12th Gen Intel Core i5 12500H,"12 Cores (4P + 8E), 16 Threads",8GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,2,8.0,512.0,75,4,0,2.0
543,HP,15s-er2004AU Laptop,9694080,69,5th Gen AMD Ryzen 7  5700U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,AMD Radeon,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
544,Dell,Inspiron 3530 IN3530RMD8W001ORS1 Laptop,13822080,69,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",16GB,DDR4,1TB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,75,2,0,2.0
545,Dell,G15-5530 15 2023 Gaming Laptop,26284608,75,13th Gen Intel Core i7 13650HX,14 Cores (6P + 8E),16GB,DDR5,1TB,SSD,6GB NVIDIA GeForce RTX 4050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
546,Lenovo,IdeaPad Flex 5 82R9008FIN Laptop,12094080,69,5th Gen AMD Ryzen 5  5500U,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,AMD Radeon Graphics,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
547,Asus,Vivobook Go 14 E1404FA-NK547WS Laptop,8446080,69,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
548,Acer,Aspire 3 A315-24P NX.KDESI.00B Laptop,6526080,69,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon AMD,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
549,Asus,Vivobook 15X OLED M3504YA-LK552WS Laptop,11326080,65,7th Gen AMD Ryzen 5 7530U,"Hexa Core, 12 Threads",16GB,DDR4,1TB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,75,2,0,2.0
550,MSI,Pulse 15 B13VGK-1296IN Gaming Laptop,29758080,71,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4070,15.6,2560.0,1440.0,Windows 11 OS,2,16.0,1.0,85,4,0,2.0
551,MSI,Summit B15 A11M-236IN Laptop,13438080,64,11th Gen Intel Core i7 1185G7,"Quad Core, 8 Threads",16GB,DDR4,1TB,SSD,Intel Iris Xe,15.6,1920.0,1080.0,Windows 10 OS,2,16.0,1.0,85,2,0,2.0
552,Lenovo,Thinkpad L14 Gen 2 ‎20X1S10V00 Laptop,9600000,69,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,DOS OS,3,8.0,512.0,60,2,0,2.0
553,Lenovo,V15 G4 Laptop,7102080,69,7th Gen AMD Ryzen 5 7520U ,"Quad Core, 8 Threads",8GB,DDR5,512GB,SSD,AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
554,Asus,Vivobook 15X OLED M3504YA-LK741WS Laptop,14688000,66,7th Gen AMD Ryzen 7  7730U,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,Integrated AMD Radeon Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
555,Lenovo,IdeaPad 3 15IAU7 82RK00WXIN Laptop,6526080,69,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,256GB,SSD,Intel UHD Graphics ,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,60,2,0,2.0
556,Lenovo,IdeaPad 1 15AMN7 82VG00ERIN Laptop,6334080,69,7th Gen AMD Ryzen 3 7320U,"Quad Core, 8 Threads",8GB,LPDDR5,512GB,SSD,AMD Radeon 610M,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,3,0,2.0
557,Asus,Vivobook 16X K3605VU-MB541WS Laptop,19818432,69,13th Gen Intel Core i5 13500H,"12 Cores (4P + 8E), 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA Geforce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
558,Asus,Vivobook 16X K3605ZU-MB542WS Laptop,17278080,71,12th Gen Intel Core i5 12450H ,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA Geforce RTX 4050,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
559,Lenovo,IdeaPad Gaming 3 15IHU6 82K101R9IN Laptop,10942080,69,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050 ,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
560,Asus,Vivobook Go 14 E1404FA-NK543WS Laptop,8636160,69,7th Gen AMD Ryzen 5 7520U,"Quad Core, 8 Threads",16GB,LPDDR5,512GB,SSD,AMD Radeon AMD,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,3,0,2.0
561,Asus,Vivobook Go 14 E410KA-EK013W Laptop,4606080,69,Intel   N4500,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,Intel Integrated UHD,14.0,1920.0,1080.0,Windows OS,1,8.0,256.0,50,2,0,2.0
562,Asus,Vivobook Pro 15 OLED M6500QC-LK741WS Laptop,14782080,63,5th Gen AMD Ryzen 7 5800HS,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
563,Acer,Chromebook CB314-3H NX.K04SI.008 Laptop,5168640,69,Intel Celeron N4500,"Dual Core, 2 Threads",8GB,LPDDR4X,64GB,SSD,Intel Integrated UHD,14.0,1080.0,1920.0,Chrome OS,1,8.0,64.0,40,2,0,2.0
564,Ultimus,Lite NU14U4INC44BN-CS Laptop,2782080,69,Intel Celeron  N4020,"Dual Core, 2 Threads",4GB,DDR4,256GB,SSD,Intel Integrated UHD Graphics,14.1,1366.0,768.0,Windows 11 OS,1,4.0,256.0,40,2,0,2.0
565,Dell,Inspiron 3520 IN3520KTMFJS01ORS1 Laptop,7486080,69,11th Gen Intel Core i3 1115G4,"Dual Core, 4 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,60,2,0,2.0
566,Lenovo,IdeaPad Gaming 3 15ACH6 82K20289IN Laptop,10174080,63,5th Gen AMD Ryzen 5 5500H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
567,HP,Omen 17-ck2011TX Gaming Laptop,69695808,88,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,1TB,SSD,16GB NVIDIA GeForce RTX 4090 ,17.3,2560.0,1440.0,Windows 11  OS,1,32.0,1.0,95,4,0,2.0
568,Acer,Aspire 5 A515-58GM 15 2023 Gaming Laptop,12478080,65,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
569,Acer,Nitro V ANV15-51 UN.QNASI.002 Gaming Laptop,12094080,64,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,DDR5,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
570,Acer,One 11 Z8-284 UN.013SI.032 Laptop,3646080,69,Intel Celeron N4500,"Dual Core, 2 Threads",8GB,DDR4,256GB,SSD,Intel Integrated UHD,11.6,1366.0,768.0,Windows 11 OS,1,8.0,256.0,40,2,0,2.0
571,HP,Omen 16-u0022TX Gaming Laptop,32639808,78,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,512GB,SSD,6GB NVIDIA GeForce RTX 4050,16.1,2560.0,1600.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
572,HP,Omen 16-u0021TX Gaming Laptop,36479808,80,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.1,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
573,HP,Omen 16-u0024TX Gaming Laptop,57407808,88,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,2TB,SSD,8GB NVIDIA GeForce RTX 4070,16.1,2560.0,1600.0,Windows 11 OS,1,32.0,2.0,95,4,0,2.0
574,HP,Pavilion Plus ‎14-ey0789AU Laptop,19199808,70,7th Gen Amd Ryzen 7 7840H,"Octa Core, 16 Threads",16GB,LPDDR5x,1TB,SSD,AMD Radeon 780M Graphics,14.0,2880.0,1800.0,Windows 11 OS,1,16.0,1.0,85,3,0,2.0
575,HP,Omen 17-ck2008AX Gaming Laptop,51455808,85,13th Gen Intel Core i7 13700HX,"16 Cores (8P + 8E), 24 Threads",16GB,DDR5,1TB,SSD,12GB NVIDIA GeForce RTX 4080,17.3,2560.0,1440.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
576,Lenovo,IdeaPad Pro 5 83AQ005SIN Gaming Laptop,20926080,63,13th Gen Intel Core i7 13700H,"14 Cores (6P + 8E), 20 Threads",16GB,LPDDR5,1TB,SSD,6GB NVIDIA GeForce RTX 3050,16.0,2560.0,1600.0,Windows 11  OS,3,16.0,1.0,85,4,0,2.0
577,Lenovo,IdeaPad Gaming 3 15IHU6 82K101R3IN Laptop,9982080,69,11th Gen Intel Core i5 11320H,"Quad Core, 8 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce GTX 1650,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
578,Asus,TUF Gaming F17 FX706HF-HX019W Laptop,12020736,66,11th Gen Intel Core i5 11400H,"Hexa Core, 12 Threads",16GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,17.3,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,4,0,2.0
579,Acer,Aspire 5 A515-57G-58R7 Gaming Laptop,11135808,67,12th Gen Intel Core i5 1240P,"12 Cores (4P + 8E), 16 Threads",8GB,DDR4,512GB,SSD,4GB NVIDIA GeForce RTX 2050,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,4,0,2.0
581,Dell,Inspiron 5430 IN5430FR0KC001ORS1 Laptop,12094080,69,13th Gen Intel Core i5 1335U,"10 Cores (2P + 8E), 12 Threads",8GB,LPDDR5,512GB,SSD,Intel Iris Xe Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
582,Lenovo,IdeaPad Slim 5 82XD005RIN Laptop,13822080,69,13th Gen Intel Core i5 13420H,"Octa Core (4P + 4E), 12 Threads",16GB,LPDDR5,512GB,SSD,Integrated Intel Iris Xe Graphics,14.0,1920.0,1200.0,Windows 11 OS,2,16.0,512.0,75,2,0,2.0
583,Lenovo,Legion Pro 7 2023 82WQ007TIN Gaming Laptop,57214080,85,13th Gen Intel Core i9 13900HX,"24 Cores (8P + 16E), 32 Threads",32GB,DDR5,1TB,SSD,12GB NVIDIA Geforce RTX 4080,16.0,2560.0,1600.0,Windows 11 OS,1,32.0,1.0,95,4,0,2.0
584,Lenovo,Legion Slim 5 82YA00DXIN Gaming Laptop,26590080,78,13th Gen Intel Core i7 13620H,"10 Cores (6P + 4E), 16 Threads",16GB,DDR5,1TB,SSD,8GB NVIDIA GeForce RTX 4060,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
585,Lenovo,Legion 5 Pro 82JQ010EIN Laptop,19851840,77,5th Gen AMD Ryzen 7 5800H,"Octa Core, 16 Threads",16GB,DDR4,512GB,SSD,6GB NVIDIA GeForce RTX 3060,16.0,2560.0,1600.0,Windows 11 OS,1,16.0,512.0,85,4,0,2.0
586,Lenovo,IdeaPad 5 Pro 82SN00F0IN Gaming Laptop,17086080,66,6th Gen AMD Ryzen 7 6800HS ,"Octa Core, 16 Threads",16GB,LPDDR5,512GB,SSD,4GB NVIDIA GeForce RTX 3050,16.0,2560.0,1600.0,Windows 11  OS,3,16.0,512.0,85,4,0,2.0
587,MSI,CreatorPro Z16 HX B13VKTO-214IN Laptop,80638080,89,13th Gen Intel Core i9 13950HX,24 Cores (8P + 16E),64GB,DDR5,2TB,SSD,8GB NVIDIA RTX 3000 Ada,16.0,2560.0,1600.0,Windows 11 OS,2,64.0,2.0,95,4,0,2.0
588,Lenovo,IdeaPad Flex 5 14IRU8 82Y0004TIN Laptop,16894080,65,13th Gen Intel Core i7 1355U,"10 Cores (2P + 8E), 12 Threads",16GB,LPDDR4X,512GB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1200.0,Windows 11 OS,1,16.0,512.0,85,2,0,2.0
589,Lenovo,IdeaPad Slim 3 82RK00EMIN Laptop,9406080,62,12th Gen Intel Core i5 1235U,"10 Cores (2P + 8E), 12 Threads",8GB,DDR4,512GB,SSD,Intel Iris Xe Graphics,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,2,0,2.0
590,MSI,Bravo 15 B7ED-011IN Gaming Laptop,15358080,70,7th Gen AMD Ryzen 7 7735HS,"Octa Core, 16 Threads",16GB,DDR5,512GB,SSD,4GB AMD Radeon RX6550M,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,85,3,0,2.0
591,Lenovo,IdeaPad 3 15IAU7 82RK00XDIN Laptop,6526080,69,12th Gen Intel Core i3 1215U,"Hexa Core (2P + 4E), 8 Threads",8GB,DDR4,256GB,SSD,Intel UHD Graphics ,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,256.0,60,2,0,2.0
592,HP,14s-dr3002TU Laptop,5182080,69,Intel Celeron N4500,"Dual Core, 2 Threads",8GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1366.0,768.0,Windows 11 OS,1,8.0,512.0,40,2,0,2.0
593,Acer,C734 NX.H8VSI.004 Chromebook Laptop,2686080,69,Intel Celeron Dual Core N4500,"Dual Core, 2 Threads",4GB,LPDDR4X,64GB,Hard-Disk,Intel Integrated UHD,11.6,1280.0,1024.0,Chrome OS,1,4.0,64.0,40,2,0,2.0
594,Acer,TravelMate P2 TMP214-53 Business Laptop,9598080,65,11th Gen Intel Core i7 1165G7,"Quad Core, 8 Threads",16GB,DDR4,1TB,SSD,Intel Integrated Iris Xe,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,85,2,0,2.0
595,MSI,Bravo 15 B7ED-012IN Gaming Laptop,11518080,65,7th Gen AMD Ryzen 5 7535HS,"Hexa Core, 12 Threads",8GB,DDR5,512GB,SSD,4GB AMD Radeon RX6550M,15.6,1920.0,1080.0,Windows 11 OS,1,8.0,512.0,75,3,0,2.0
596,Asus,ROG Strix G15 G513RC-HN251WS Gaming Laptop,17662080,71,6th Gen AMD Ryzen 7  6800H,"Octa Core, 16 Threads",16GB,DDR5,1TB,SSD,4GB NVIDIA GeForce RTX RTX 3050,15.6,1920.0,1080.0,Windows 11 OS,1,16.0,1.0,85,4,0,2.0
597,Asus,Vivobook 16 2023 X1605VA-MB957WS Laptop,18372288,73,13th Gen Intel Core i9 13900H,"14 Cores (6P + 8E), 20 Threads",16GB,DDR4,1TB,SSD,Integrated Intel Iris Xe Graphics,16.0,1920.0,1200.0,Windows 11 OS,1,16.0,1.0,95,2,0,2.0
598,Acer,Chromebook CB314-3H NX.K04SI.007 Laptop,5132544,69,Intel Celeron Dual Core N4500,"Dual Core, 2 Threads",8GB,LPDDR4X,128GB,SSD,Intel Integrated UHD,14.0,1280.0,1024.0,Chrome OS,1,8.0,128.0,40,2,0,2.0
599,HP,Zbook FireFly 14 G8 4F0W6PA Laptop,17279808,70,11th Gen Intel Core i5 1135G7,"Quad Core, 8 Threads",16GB,DDR4,512GB,SSD,Intel UHD Graphics,14.0,1920.0,1080.0,Windows 11 OS,1,16.0,512.0,75,2,0,2.0
